epoch,Sensitivity,Specificity,accuracy,auc,fn,fp,loss,lr,prc,precision,recall,tn,tp,val_Sensitivity,val_Specificity,val_accuracy,val_auc,val_fn,val_fp,val_loss,val_prc,val_precision,val_recall,val_tn,val_tp
0,0.9384680986404419,0.9531922936439514,0.8934729099273682,0.8833515644073486,7527.0,7431.0,0.9078149199485779,0.001,0.6557052135467529,0.7344838380813599,0.7319730520248413,104901.0,20556.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8891803622245789,928.0,928.0,0.8916359543800354,0.6616473197937012,0.7354618310928345,0.7354618310928345,13104.0,2580.0
1,0.946302056312561,0.9538154602050781,0.8939856886863708,0.8881686925888062,7443.0,7443.0,0.8765667676925659,0.001,0.6583213210105896,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8898715972900391,928.0,928.0,0.8861815333366394,0.6663359999656677,0.7354618310928345,0.7354618310928345,13104.0,2580.0
2,0.9487946629524231,0.9532101154327393,0.8939856886863708,0.8881146311759949,7443.0,7443.0,0.8761588931083679,0.001,0.6610224843025208,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9491162896156311,0.8941847085952759,0.8903031945228577,928.0,928.0,0.8780251145362854,0.6690821647644043,0.7354618310928345,0.7354618310928345,13104.0,2580.0
3,0.9473702907562256,0.952302098274231,0.8939856886863708,0.888239324092865,7443.0,7443.0,0.8758766055107117,0.001,0.6602545976638794,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8956670761108398,0.9544612169265747,0.8941847085952759,0.8916634917259216,928.0,928.0,0.8733038306236267,0.6737321615219116,0.7354618310928345,0.7354618310928345,13104.0,2580.0
4,0.9490439295768738,0.9547680020332336,0.8935868740081787,0.8874590396881104,7472.0,7470.0,0.8809338808059692,0.001,0.6584742069244385,0.7339838147163391,0.7339315414428711,104862.0,20611.0,0.8859749436378479,0.9352907538414001,0.8941847085952759,0.8892365097999573,928.0,928.0,0.870095431804657,0.6696593761444092,0.7354618310928345,0.7354618310928345,13104.0,2580.0
5,0.949613630771637,0.9534059762954712,0.8939856886863708,0.8889686465263367,7443.0,7443.0,0.8726432919502258,0.001,0.6663532257080078,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8891106247901917,0.937357485294342,0.8941847085952759,0.8911013603210449,928.0,928.0,0.8706241250038147,0.6703916192054749,0.7354618310928345,0.7354618310928345,13104.0,2580.0
6,0.9510735869407654,0.9534059762954712,0.8939856886863708,0.8889044523239136,7443.0,7443.0,0.8720234036445618,0.001,0.6632276177406311,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9315849542617798,0.9565991759300232,0.8941847085952759,0.8907390236854553,928.0,928.0,0.8752366304397583,0.668432891368866,0.7354618310928345,0.7354618310928345,13104.0,2580.0
7,0.9513940811157227,0.9511893391609192,0.8939856886863708,0.8886427879333496,7443.0,7443.0,0.8708595037460327,0.001,0.6609638333320618,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9401368498802185,0.9515393376350403,0.8941847085952759,0.8919559121131897,928.0,928.0,0.8749258518218994,0.6724578738212585,0.7354618310928345,0.7354618310928345,13104.0,2580.0
8,0.9468717575073242,0.954696774482727,0.8939856886863708,0.8895299434661865,7443.0,7443.0,0.8701007962226868,0.001,0.6668862104415894,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9310148358345032,0.9578106999397278,0.8941847085952759,0.8926451206207275,928.0,928.0,0.8686069250106812,0.6797255873680115,0.7354618310928345,0.7354618310928345,13104.0,2580.0
9,0.9493287801742554,0.9548125267028809,0.8939571976661682,0.8895583152770996,7445.0,7445.0,0.8732554316520691,0.001,0.6653048396110535,0.7348930239677429,0.7348930239677429,104887.0,20638.0,0.8962371945381165,0.941633403301239,0.8941847085952759,0.8911643028259277,928.0,928.0,0.8703714609146118,0.6788919568061829,0.7354618310928345,0.7354618310928345,13104.0,2580.0
