epoch,Sensitivity,Specificity,accuracy,auc,fn,fp,loss,lr,prc,precision,recall,tn,tp,val_Sensitivity,val_Specificity,val_accuracy,val_auc,val_fn,val_fp,val_loss,val_prc,val_precision,val_recall,val_tn,val_tp
0,0.9429904222488403,0.954046905040741,0.892596960067749,0.8847798705101013,7567.0,7514.0,1.1211392879486084,0.001,0.6528050303459167,0.7319300770759583,0.7305487394332886,104818.0,20516.0,0.9355758428573608,0.9430587291717529,0.8941847085952759,0.8900864124298096,928.0,928.0,0.8803082704544067,0.6612233519554138,0.7354618310928345,0.7354618310928345,13104.0,2580.0
1,0.9481180906295776,0.9533703923225403,0.8928818106651306,0.8853598833084106,7584.0,7457.0,0.9135592579841614,0.001,0.6502447128295898,0.733259379863739,0.7299433946609497,104875.0,20499.0,0.9498289823532104,0.934008002281189,0.8941847085952759,0.8902606964111328,928.0,928.0,0.867218554019928,0.677419900894165,0.7354618310928345,0.7354618310928345,13104.0,2580.0
2,0.9487946629524231,0.953423798084259,0.8939856886863708,0.8880288004875183,7443.0,7443.0,0.8716037273406982,0.001,0.6597100496292114,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9523945450782776,0.9536772966384888,0.8941847085952759,0.8908173441886902,928.0,928.0,0.8654345870018005,0.6818317174911499,0.7354618310928345,0.7354618310928345,13104.0,2580.0
3,0.9485453963279724,0.9515632390975952,0.8939856886863708,0.8885373473167419,7443.0,7443.0,0.8714689016342163,0.001,0.6640588045120239,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8900513648986816,928.0,928.0,0.8690143823623657,0.6794469356536865,0.7354618310928345,0.7354618310928345,13104.0,2580.0
4,0.9493643641471863,0.950833261013031,0.8939856886863708,0.8882331252098083,7443.0,7443.0,0.8715160489082336,0.001,0.6609165072441101,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8891818523406982,928.0,928.0,0.8666881322860718,0.6616821885108948,0.7354618310928345,0.7354618310928345,13104.0,2580.0
5,0.9486522078514099,0.9523911476135254,0.8939856886863708,0.8880658149719238,7443.0,7443.0,0.8710232377052307,0.001,0.6598215103149414,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8891818523406982,928.0,928.0,0.8677908778190613,0.6616821885108948,0.7354618310928345,0.7354618310928345,13104.0,2580.0
6,0.9510735869407654,0.9516967535018921,0.8939856886863708,0.8881689310073853,7443.0,7443.0,0.8707502484321594,0.001,0.6593579649925232,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8891818523406982,928.0,928.0,0.8662254810333252,0.6616821885108948,0.7354618310928345,0.7354618310928345,13104.0,2580.0
7,0.9443079233169556,0.9525691866874695,0.8939856886863708,0.8890067934989929,7443.0,7443.0,0.8697713613510132,0.001,0.6648998856544495,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8891818523406982,928.0,928.0,0.8673900961875916,0.6616821885108948,0.7354618310928345,0.7354618310928345,13104.0,2580.0
8,0.9508955478668213,0.9497293829917908,0.8939856886863708,0.888119101524353,7443.0,7443.0,0.8684514164924622,0.0005,0.6589421033859253,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8891818523406982,928.0,928.0,0.8661518692970276,0.6616821885108948,0.7354618310928345,0.7354618310928345,13104.0,2580.0
9,0.9461240172386169,0.9544386267662048,0.8939856886863708,0.8890085816383362,7443.0,7443.0,0.8686265349388123,0.0005,0.6636715531349182,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8891818523406982,928.0,928.0,0.8706480860710144,0.6616821885108948,0.7354618310928345,0.7354618310928345,13104.0,2580.0
10,0.9475483298301697,0.9542872905731201,0.8939856886863708,0.8887325525283813,7443.0,7443.0,0.8687920570373535,0.0005,0.6623221635818481,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8885761499404907,928.0,928.0,0.8683936595916748,0.6615294814109802,0.7354618310928345,0.7354618310928345,13104.0,2580.0
11,0.9510735869407654,0.9544742107391357,0.8939856886863708,0.8884590268135071,7443.0,7443.0,0.8692407608032227,0.0005,0.6603232026100159,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8885761499404907,928.0,928.0,0.8658838272094727,0.6615294814109802,0.7354618310928345,0.7354618310928345,13104.0,2580.0
12,0.9513940811157227,0.9533792734146118,0.8939856886863708,0.8888800144195557,7443.0,7443.0,0.8683542609214783,0.0005,0.6624518632888794,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.8859749436378479,0.9338654279708862,0.8941847085952759,0.8891818523406982,928.0,928.0,0.8666855692863464,0.6616821885108948,0.7354618310928345,0.7354618310928345,13104.0,2580.0
