epoch,Sensitivity,Specificity,accuracy,auc,fn,fp,loss,lr,prc,precision,recall,tn,tp,val_Sensitivity,val_Specificity,val_accuracy,val_auc,val_fn,val_fp,val_loss,val_prc,val_precision,val_recall,val_tn,val_tp
0,0.9411031603813171,0.9532101154327393,0.8929245471954346,0.8844215273857117,7532.0,7503.0,0.9145033955574036,0.001,0.6580314040184021,0.7325515151023865,0.7317950129508972,104829.0,20551.0,0.9415621161460876,0.9367873668670654,0.8941847085952759,0.89068204164505,928.0,928.0,0.8852296471595764,0.6696648597717285,0.7354618310928345,0.7354618310928345,13104.0,2580.0
1,0.9466937184333801,0.9540914297103882,0.8939856886863708,0.8890077471733093,7443.0,7443.0,0.8773924112319946,0.001,0.6663612127304077,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9444127678871155,0.9449116587638855,0.8941847085952759,0.891864001750946,928.0,928.0,0.8695911169052124,0.6753368377685547,0.7354618310928345,0.7354618310928345,13104.0,2580.0
2,0.9468717575073242,0.9539846181869507,0.8939856886863708,0.8891847133636475,7443.0,7443.0,0.8751772046089172,0.001,0.6646075248718262,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9481185674667358,0.9543187022209167,0.8941847085952759,0.8939852714538574,928.0,928.0,0.8693377375602722,0.6830780506134033,0.7354618310928345,0.7354618310928345,13104.0,2580.0
3,0.9500765800476074,0.9561567306518555,0.8939642906188965,0.8906545639038086,7450.0,7439.0,0.8706760406494141,0.001,0.6727322936058044,0.735002875328064,0.734714925289154,104893.0,20633.0,0.9486886858940125,0.9577394723892212,0.8941847085952759,0.8916338086128235,928.0,928.0,0.8786563873291016,0.6769163012504578,0.7354618310928345,0.7354618310928345,13104.0,2580.0
4,0.9511092305183411,0.9530677199363708,0.8939856886863708,0.889116108417511,7443.0,7443.0,0.8736172318458557,0.001,0.6659953594207764,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9033637642860413,0.95545893907547,0.8941847085952759,0.8912661075592041,928.0,928.0,0.8662108182907104,0.6738005876541138,0.7354618310928345,0.7354618310928345,13104.0,2580.0
5,0.9489014744758606,0.9552220106124878,0.8939856886863708,0.8901171088218689,7443.0,7443.0,0.8690868616104126,0.001,0.6675621271133423,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9489737749099731,0.9535347819328308,0.8941847085952759,0.8890216946601868,928.0,928.0,0.8764333128929138,0.6728149652481079,0.7354618310928345,0.7354618310928345,13104.0,2580.0
6,0.9470497965812683,0.9534059762954712,0.8939856886863708,0.8908358812332153,7443.0,7443.0,0.8691626787185669,0.001,0.6736041903495789,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9281641840934753,0.958808422088623,0.8941847085952759,0.8939575552940369,928.0,928.0,0.8649274110794067,0.6800214052200317,0.7354618310928345,0.7354618310928345,13104.0,2580.0
7,0.9493643641471863,0.9539934992790222,0.8936651945114136,0.8891270160675049,7470.0,7461.0,0.8742662072181702,0.001,0.6655029058456421,0.7342380881309509,0.7340027689933777,104871.0,20613.0,0.9398517608642578,0.9489737749099731,0.8941847085952759,0.8910344243049622,928.0,928.0,0.8662760853767395,0.664742648601532,0.7354618310928345,0.7354618310928345,13104.0,2580.0
8,0.9482961297035217,0.9524445533752441,0.8939927816390991,0.8897234797477722,7444.0,7441.0,0.870086669921875,0.001,0.6687460541725159,0.735007107257843,0.7349286079406738,104891.0,20639.0,0.9452679753303528,0.9557440280914307,0.8941847085952759,0.89303058385849,928.0,928.0,0.8723021149635315,0.6798843741416931,0.7354618310928345,0.7354618310928345,13104.0,2580.0
9,0.9513940811157227,0.9545988440513611,0.8939856886863708,0.8902053833007812,7443.0,7443.0,0.8692588806152344,0.001,0.6701127886772156,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9475484490394592,0.9582383036613464,0.8941847085952759,0.8936353921890259,928.0,928.0,0.8652688264846802,0.6800246238708496,0.7354618310928345,0.7354618310928345,13104.0,2580.0
10,0.9468005299568176,0.9569223523139954,0.8938432335853577,0.8910503387451172,7462.0,7444.0,0.8685670495033264,0.001,0.6745836734771729,0.7347586154937744,0.7342876195907593,104888.0,20621.0,0.9176169037818909,0.9521094560623169,0.8941847085952759,0.8930312991142273,928.0,928.0,0.8657234907150269,0.6795468330383301,0.7354618310928345,0.7354618310928345,13104.0,2580.0
11,0.9505038857460022,0.9555870294570923,0.8939785361289978,0.8911968469619751,7445.0,7442.0,0.8674575686454773,0.001,0.674625039100647,0.7349715232849121,0.7348930239677429,104890.0,20638.0,0.9324401617050171,0.9585946202278137,0.8941847085952759,0.8945775032043457,928.0,928.0,0.8636234402656555,0.6856786608695984,0.7354618310928345,0.7354618310928345,13104.0,2580.0
12,0.9490082859992981,0.958168625831604,0.8939856886863708,0.8941067457199097,7443.0,7443.0,0.8632185459136963,0.0005,0.6859202980995178,0.7349641919136047,0.7349641919136047,104889.0,20640.0,0.9486886858940125,0.9574543833732605,0.8941847085952759,0.8945159912109375,928.0,928.0,0.8663653135299683,0.6825524568557739,0.7354618310928345,0.7354618310928345,13104.0,2580.0
